datetime,variation
2025-09-18 08:25:00+00:00,283.88678392172733
2025-09-18 08:30:00+00:00,249.62070306538953
2025-09-18 08:35:00+00:00,181.4836194396048
2025-09-18 08:40:00+00:00,206.12794317959924
2025-09-18 08:45:00+00:00,62.57209455012344
2025-09-18 08:50:00+00:00,47.108248422140605
2025-09-18 08:55:00+00:00,134.42624004124082
2025-09-18 09:00:00+00:00,135.2665468025225
2025-09-18 09:05:00+00:00,104.8053947258013
2025-09-18 09:10:00+00:00,163.7006311345176
2025-09-18 09:15:00+00:00,111.84973489999538
2025-09-18 09:20:00+00:00,79.63863528252114
2025-09-18 09:25:00+00:00,5.138822133536451
2025-09-18 09:30:00+00:00,70.157322051542
2025-09-18 09:35:00+00:00,85.89246031045332
2025-09-18 09:40:00+00:00,127.85267697094241
2025-09-18 09:45:00+00:00,59.793938305359916
2025-09-18 09:50:00+00:00,96.08011544703913
2025-09-18 09:55:00+00:00,112.62825724124559
2025-09-18 10:00:00+00:00,87.38788529633894
2025-09-18 10:05:00+00:00,85.3075899577234
2025-09-18 10:10:00+00:00,72.12168713330175
2025-09-18 10:15:00+00:00,24.614747586252633
2025-09-18 10:20:00+00:00,13.762115128032747
2025-09-18 10:25:00+00:00,16.268638882640516
2025-09-18 10:30:00+00:00,139.66967027903593
2025-09-18 10:35:00+00:00,80.85921160697762
2025-09-18 10:40:00+00:00,56.88005670547136
2025-09-18 10:45:00+00:00,72.61364438773307
2025-09-18 10:50:00+00:00,118.33547582149913
2025-09-18 10:55:00+00:00,189.45893781183986
2025-09-18 11:00:00+00:00,103.01525730609137
2025-09-18 11:05:00+00:00,10.758934438228607
2025-09-18 11:10:00+00:00,83.14619925263105
2025-09-18 11:15:00+00:00,67.73274846792629
2025-09-18 11:20:00+00:00,23.873570592404576
2025-09-18 11:25:00+00:00,23.51224951983022
2025-09-18 11:30:00+00:00,43.4974452280876
2025-09-18 11:35:00+00:00,99.00587440967502
2025-09-18 11:40:00+00:00,27.060845625397633
2025-09-18 11:45:00+00:00,14.988606655591866
2025-09-18 11:50:00+00:00,48.05900246382225
2025-09-18 11:55:00+00:00,59.13020982028684
2025-09-18 12:00:00+00:00,90.23468274829793
2025-09-18 12:05:00+00:00,210.6963633561245
2025-09-18 12:10:00+00:00,167.13413429021602
2025-09-18 12:15:00+00:00,40.90464550971228
2025-09-18 12:20:00+00:00,9.406855113527854
2025-09-18 12:25:00+00:00,16.23456128833641
2025-09-18 12:30:00+00:00,15.51794645548216
2025-09-18 12:35:00+00:00,169.97142380475998
2025-09-18 12:40:00+00:00,13.819358062726678
2025-09-18 12:45:00+00:00,49.408423514367314
2025-09-18 12:50:00+00:00,54.36742356537434
2025-09-18 12:55:00+00:00,80.53473103285069
2025-09-18 13:00:00+00:00,72.87760017633263
2025-09-18 13:05:00+00:00,19.531298418034567
2025-09-18 13:10:00+00:00,242.3338745117071
2025-09-18 13:15:00+00:00,257.20326033831225
2025-09-18 13:20:00+00:00,208.0900631070108
2025-09-18 13:25:00+00:00,203.37638848063943
2025-09-18 13:30:00+00:00,212.21401468515978
2025-09-18 13:35:00+00:00,375.78672734022257
2025-09-18 13:40:00+00:00,419.5383306908625
2025-09-18 13:45:00+00:00,21.869585406806436
2025-09-18 13:50:00+00:00,115.67184551905666
2025-09-18 13:55:00+00:00,99.51657314061595
2025-09-18 14:00:00+00:00,290.09314705611905
2025-09-18 14:05:00+00:00,442.8070109200344
2025-09-18 14:10:00+00:00,373.1918383931916
2025-09-18 14:15:00+00:00,241.96115055320843
2025-09-18 14:20:00+00:00,360.6608602261549
2025-09-18 14:25:00+00:00,410.1649704623269
2025-09-18 14:30:00+00:00,311.67446455953177
2025-09-18 14:35:00+00:00,257.3650693821837
2025-09-18 14:40:00+00:00,149.38718299627362
2025-09-18 14:45:00+00:00,394.26132097006484
2025-09-18 14:50:00+00:00,466.6016750597919
2025-09-18 14:55:00+00:00,404.437312691196
2025-09-18 15:00:00+00:00,312.1712845110742
2025-09-18 15:05:00+00:00,168.6409549045493
2025-09-18 15:10:00+00:00,104.04415921926557
2025-09-18 15:15:00+00:00,108.90896140574478
2025-09-18 15:20:00+00:00,73.2854676318093
2025-09-18 15:25:00+00:00,185.34444852589513
2025-09-18 15:30:00+00:00,359.31507826567395
2025-09-18 15:35:00+00:00,286.9741864895768
2025-09-18 15:40:00+00:00,165.41684757471376
2025-09-18 15:45:00+00:00,205.00506999969366
2025-09-18 15:50:00+00:00,35.346240463259164
2025-09-18 15:55:00+00:00,48.617956445217715
2025-09-18 16:00:00+00:00,82.3141455721925
2025-09-18 16:05:00+00:00,12.053230018587783
2025-09-18 16:10:00+00:00,82.41260381462052
2025-09-18 16:15:00+00:00,160.79895001649857
2025-09-18 16:20:00+00:00,305.4399703049712
2025-09-18 16:25:00+00:00,242.3297941279452
2025-09-18 16:30:00+00:00,277.57181817293167
2025-09-18 16:35:00+00:00,190.8849907040567
2025-09-18 16:40:00+00:00,286.18534110544715
2025-09-18 16:45:00+00:00,323.1025645685295
2025-09-18 16:50:00+00:00,125.45574418306933
2025-09-18 16:55:00+00:00,46.875694999689586
2025-09-18 17:00:00+00:00,27.004525685304543
2025-09-18 17:05:00+00:00,83.89389659643348
2025-09-18 17:10:00+00:00,7.965065259952098
2025-09-18 17:15:00+00:00,68.11910672187514
2025-09-18 17:20:00+00:00,8.864478292467538
2025-09-18 17:25:00+00:00,85.95299751998391
2025-09-18 17:30:00+00:00,129.12552910565864
2025-09-18 17:35:00+00:00,92.40108675717784
2025-09-18 17:40:00+00:00,190.86562084435718
2025-09-18 17:45:00+00:00,206.8375176787522
2025-09-18 17:50:00+00:00,170.40011129141203
2025-09-18 17:55:00+00:00,78.61724128006608
2025-09-18 18:00:00+00:00,20.683638584596338
2025-09-18 18:05:00+00:00,15.367088067534496
2025-09-18 18:10:00+00:00,171.35294969318784
2025-09-18 18:15:00+00:00,192.15157878637547
2025-09-18 18:20:00+00:00,104.5344708943303
2025-09-18 18:25:00+00:00,87.98690356015868
2025-09-18 18:30:00+00:00,214.41554287193867
2025-09-18 18:35:00+00:00,203.54334166289482
2025-09-18 18:40:00+00:00,195.4072099852783
2025-09-18 18:45:00+00:00,335.67541151761543
2025-09-18 18:50:00+00:00,364.33343643904664
2025-09-18 18:55:00+00:00,280.72455685138993
2025-09-18 19:00:00+00:00,248.26154635190323
2025-09-18 19:05:00+00:00,154.8582474780269
2025-09-18 19:10:00+00:00,155.6853730082512
2025-09-18 19:15:00+00:00,20.551199920198997
2025-09-18 19:20:00+00:00,146.43435895681614
2025-09-18 19:25:00+00:00,210.63062948465813
2025-09-18 19:30:00+00:00,317.12486061811796
2025-09-18 19:35:00+00:00,462.820766816134
2025-09-18 19:40:00+00:00,401.13570571661694
2025-09-18 19:45:00+00:00,478.9364734387491
2025-09-18 19:50:00+00:00,542.028559510698
2025-09-18 19:55:00+00:00,478.47945400953176
2025-09-18 20:00:00+00:00,352.47845254182175
2025-09-18 20:05:00+00:00,390.04897444488597
2025-09-18 20:10:00+00:00,286.39606840848865
2025-09-18 20:15:00+00:00,354.9581976866757
2025-09-18 20:20:00+00:00,283.91064483404625
2025-09-18 20:25:00+00:00,169.67126544000348
2025-09-18 20:30:00+00:00,34.1804615950532
2025-09-18 20:35:00+00:00,137.59197030068026
2025-09-18 20:40:00+00:00,316.177215192336
2025-09-18 20:45:00+00:00,356.1819762778323
2025-09-18 20:50:00+00:00,356.3818321990984
2025-09-18 20:55:00+00:00,229.67034866094764
2025-09-18 21:00:00+00:00,115.0629023432848
2025-09-18 21:05:00+00:00,0.5913882255554199
2025-09-18 21:10:00+00:00,88.47286782501033
2025-09-18 21:15:00+00:00,131.7173535967013
2025-09-18 21:20:00+00:00,60.192488482018234
2025-09-18 21:25:00+00:00,88.7261073947011
2025-09-18 21:30:00+00:00,7.099709439280559
2025-09-18 21:35:00+00:00,60.90074235438078
2025-09-18 21:40:00+00:00,116.6752157163719
2025-09-18 21:45:00+00:00,219.5436379337334
2025-09-18 21:50:00+00:00,178.83493539094343
2025-09-18 21:55:00+00:00,191.68141202449624
2025-09-18 22:00:00+00:00,246.13448640586284
2025-09-18 22:05:00+00:00,235.37624624490854
2025-09-18 22:10:00+00:00,169.86568397760857
2025-09-18 22:15:00+00:00,146.63197115660296
2025-09-18 22:20:00+00:00,88.63034038305341
2025-09-18 22:25:00+00:00,75.76635714055737
2025-09-18 22:30:00+00:00,145.5465231966955
2025-09-18 22:35:00+00:00,184.10613166094117
2025-09-18 22:40:00+00:00,136.70730822086625
2025-09-18 22:45:00+00:00,113.61340659618145
2025-09-18 22:50:00+00:00,141.06909297704988
2025-09-18 22:55:00+00:00,298.4904515934031
2025-09-18 23:00:00+00:00,285.8138763761526
2025-09-18 23:05:00+00:00,552.1281091475394
2025-09-18 23:10:00+00:00,497.2733166146354
2025-09-18 23:15:00+00:00,466.10269362211693
2025-09-18 23:20:00+00:00,521.9725976419431
2025-09-18 23:25:00+00:00,557.8638162040588
2025-09-18 23:30:00+00:00,470.0818485236232
2025-09-18 23:35:00+00:00,360.60355438471015
2025-09-18 23:40:00+00:00,307.4115217375802
2025-09-18 23:45:00+00:00,341.09060721399146
2025-09-18 23:50:00+00:00,222.471804015644
2025-09-18 23:55:00+00:00,105.76360749483865
2025-09-19 00:00:00+00:00,30.37850711584906
2025-09-19 00:05:00+00:00,269.64145151138655
2025-09-19 00:10:00+00:00,369.4187847638095
2025-09-19 00:15:00+00:00,321.757968943115
2025-09-19 00:20:00+00:00,406.33620442867687
2025-09-19 00:25:00+00:00,461.2688115358178
2025-09-19 00:30:00+00:00,416.86081251857104
2025-09-19 00:35:00+00:00,398.55914562227554
2025-09-19 00:40:00+00:00,377.75525999783713
2025-09-19 00:45:00+00:00,407.87010966539674
2025-09-19 00:50:00+00:00,322.18479033706535
2025-09-19 00:55:00+00:00,313.9143114233011
2025-09-19 01:00:00+00:00,375.8733930921444
2025-09-19 01:05:00+00:00,413.33425320386596
2025-09-19 01:10:00+00:00,275.3484259009274
2025-09-19 01:15:00+00:00,252.71467009065964
2025-09-19 01:20:00+00:00,240.51815603255818
2025-09-19 01:25:00+00:00,156.9340676760621
2025-09-19 01:30:00+00:00,130.27408748387825
2025-09-19 01:35:00+00:00,23.636257245540037
2025-09-19 01:40:00+00:00,55.03926862239314
2025-09-19 01:45:00+00:00,184.48432634830533
2025-09-19 01:50:00+00:00,216.82971739053028
2025-09-19 01:55:00+00:00,138.9615886569227
2025-09-19 02:00:00+00:00,128.24813874007668
2025-09-19 02:05:00+00:00,94.05987648248265
2025-09-19 02:10:00+00:00,158.17992033959308
2025-09-19 02:15:00+00:00,217.9247107028932
2025-09-19 02:20:00+00:00,205.73580499411037
2025-09-19 02:25:00+00:00,282.535740461346
2025-09-19 02:30:00+00:00,228.15684128286375
2025-09-19 02:35:00+00:00,256.98449828386947
2025-09-19 02:40:00+00:00,118.51278078315954
2025-09-19 02:45:00+00:00,114.52484629867831
2025-09-19 02:50:00+00:00,21.52760042429145
2025-09-19 02:55:00+00:00,72.97355558871641
2025-09-19 03:00:00+00:00,117.06913989306486
2025-09-19 03:05:00+00:00,103.43664334535424
2025-09-19 03:10:00+00:00,74.15900615214196
2025-09-19 03:15:00+00:00,51.61344196081336
2025-09-19 03:20:00+00:00,96.79305085897795
2025-09-19 03:25:00+00:00,146.62614406106877
2025-09-19 03:30:00+00:00,8.636697659487254
2025-09-19 03:35:00+00:00,74.69698331117979
2025-09-19 03:40:00+00:00,195.27745885132754
2025-09-19 03:45:00+00:00,194.0972561192466
2025-09-19 03:50:00+00:00,208.37219947815174
