datetime,variation
2025-09-17 11:05:00+00:00,344.81784149726445
2025-09-17 11:10:00+00:00,213.96806604694575
2025-09-17 11:15:00+00:00,180.68008381524123
2025-09-17 11:20:00+00:00,209.04741249511426
2025-09-17 11:25:00+00:00,141.30901635922783
2025-09-17 11:30:00+00:00,118.12441987764032
2025-09-17 11:35:00+00:00,121.1104060839134
2025-09-17 11:40:00+00:00,201.85902549074672
2025-09-17 11:45:00+00:00,153.3232943177718
2025-09-17 11:50:00+00:00,76.07406492979499
2025-09-17 11:55:00+00:00,101.03533551889996
2025-09-17 12:00:00+00:00,45.65164782376087
2025-09-17 12:05:00+00:00,158.27369190916943
2025-09-17 12:10:00+00:00,129.6120159264974
2025-09-17 12:15:00+00:00,102.37363532627933
2025-09-17 12:20:00+00:00,210.20674444608449
2025-09-17 12:25:00+00:00,44.37409182175179
2025-09-17 12:30:00+00:00,7.90523376542842
2025-09-17 12:35:00+00:00,105.29718110740941
2025-09-17 12:40:00+00:00,34.71272719450644
2025-09-17 12:45:00+00:00,91.75843478822208
2025-09-17 12:50:00+00:00,50.887024787880364
2025-09-17 12:55:00+00:00,81.45340631256113
2025-09-17 13:00:00+00:00,89.61591928599228
2025-09-17 13:05:00+00:00,67.894178782386
2025-09-17 13:10:00+00:00,94.04169857517991
2025-09-17 13:15:00+00:00,47.01626382190443
2025-09-17 13:20:00+00:00,101.51375376009673
2025-09-17 13:25:00+00:00,28.68681717509753
2025-09-17 13:30:00+00:00,48.41457567525504
2025-09-17 13:35:00+00:00,181.67925899456895
2025-09-17 13:40:00+00:00,281.8219966997858
2025-09-17 13:45:00+00:00,269.44593064022774
2025-09-17 13:50:00+00:00,87.21732129558222
2025-09-17 13:55:00+00:00,39.608154345769435
2025-09-17 14:00:00+00:00,112.32112370566756
2025-09-17 14:05:00+00:00,11.285485546162818
2025-09-17 14:10:00+00:00,31.444017144007375
2025-09-17 14:15:00+00:00,43.20423511310946
2025-09-17 14:20:00+00:00,193.76821356151777
2025-09-17 14:25:00+00:00,334.05058324243873
2025-09-17 14:30:00+00:00,631.5762667457457
2025-09-17 14:35:00+00:00,623.2933889793785
2025-09-17 14:40:00+00:00,550.2417302451795
2025-09-17 14:45:00+00:00,475.7513185155258
2025-09-17 14:50:00+00:00,420.62878092772735
2025-09-17 14:55:00+00:00,411.93025015390594
2025-09-17 15:00:00+00:00,569.4684136909636
2025-09-17 15:05:00+00:00,514.2058823052212
2025-09-17 15:10:00+00:00,574.0181562900689
2025-09-17 15:15:00+00:00,460.0745093773003
2025-09-17 15:20:00+00:00,451.32069867342943
2025-09-17 15:25:00+00:00,266.6003358105372
2025-09-17 15:30:00+00:00,150.71093589035445
2025-09-17 15:35:00+00:00,109.83437321813835
2025-09-17 15:40:00+00:00,182.53533796404372
2025-09-17 15:45:00+00:00,257.98883862546063
2025-09-17 15:50:00+00:00,219.20652157811855
2025-09-17 15:55:00+00:00,273.6042437154247
2025-09-17 16:00:00+00:00,234.58414390002145
2025-09-17 16:05:00+00:00,87.12060932887834
2025-09-17 16:10:00+00:00,9.443795220402535
2025-09-17 16:15:00+00:00,96.65226127814094
2025-09-17 16:20:00+00:00,214.9926400675031
2025-09-17 16:25:00+00:00,163.27598961471813
2025-09-17 16:30:00+00:00,41.9583162781928
2025-09-17 16:35:00+00:00,120.7025466086925
2025-09-17 16:40:00+00:00,271.88958683711826
2025-09-17 16:45:00+00:00,344.59452982313815
2025-09-17 16:50:00+00:00,252.39821749759722
2025-09-17 16:55:00+00:00,116.77816325380991
2025-09-17 17:00:00+00:00,183.00891591802065
2025-09-17 17:05:00+00:00,64.52597953623626
2025-09-17 17:10:00+00:00,44.74508220233838
2025-09-17 17:15:00+00:00,4.313430065376451
2025-09-17 17:20:00+00:00,28.741797665818012
2025-09-17 17:25:00+00:00,115.39531076903222
2025-09-17 17:30:00+00:00,76.55469565892417
2025-09-17 17:35:00+00:00,19.071384149152436
2025-09-17 17:40:00+00:00,234.4517765638593
2025-09-17 17:45:00+00:00,487.29027513113397
2025-09-17 17:50:00+00:00,498.16637148393784
2025-09-17 17:55:00+00:00,427.0321337549685
2025-09-17 18:00:00+00:00,171.0370487076434
2025-09-17 18:05:00+00:00,499.18855593721673
2025-09-17 18:10:00+00:00,215.28161375217314
2025-09-17 18:15:00+00:00,266.244746895085
2025-09-17 18:20:00+00:00,197.36636853392702
2025-09-17 18:25:00+00:00,148.109820034093
2025-09-17 18:30:00+00:00,335.74167750694323
2025-09-17 18:35:00+00:00,295.8147702569695
2025-09-17 18:40:00+00:00,551.8782151926425
2025-09-17 18:45:00+00:00,954.1917436200602
2025-09-17 18:50:00+00:00,741.643534406554
2025-09-17 18:55:00+00:00,1043.4843327808776
2025-09-17 19:00:00+00:00,758.0579989481339
2025-09-17 19:05:00+00:00,94.91311275605403
2025-09-17 19:10:00+00:00,18.30039303160447
2025-09-17 19:15:00+00:00,370.95869888087327
2025-09-17 19:20:00+00:00,10.348011936221155
2025-09-17 19:25:00+00:00,375.1505453207792
2025-09-17 19:30:00+00:00,201.76958090424887
2025-09-17 19:35:00+00:00,32.48917656725098
2025-09-17 19:40:00+00:00,129.58156243839767
2025-09-17 19:45:00+00:00,459.9746760391572
2025-09-17 19:50:00+00:00,552.662190777366
2025-09-17 19:55:00+00:00,553.8877461468219
2025-09-17 20:00:00+00:00,563.178626314475
2025-09-17 20:05:00+00:00,555.3236700392154
2025-09-17 20:10:00+00:00,716.0696526101092
2025-09-17 20:15:00+00:00,539.4356958853605
2025-09-17 20:20:00+00:00,419.44891798454046
2025-09-17 20:25:00+00:00,331.07479607088317
2025-09-17 20:30:00+00:00,193.4490324066428
2025-09-17 20:35:00+00:00,260.5259728103556
2025-09-17 20:40:00+00:00,93.69607512379298
2025-09-17 20:45:00+00:00,121.06481786817312
2025-09-17 20:50:00+00:00,12.142314807380899
2025-09-17 20:55:00+00:00,126.80846474930877
2025-09-17 21:00:00+00:00,106.56158270605374
2025-09-17 21:05:00+00:00,346.85520404395356
2025-09-17 21:10:00+00:00,391.7610358182137
2025-09-17 21:15:00+00:00,178.6229752523068
2025-09-17 21:20:00+00:00,260.36695608591253
2025-09-17 21:25:00+00:00,193.8868894334155
2025-09-17 21:30:00+00:00,125.90128728943819
2025-09-17 21:35:00+00:00,101.8766507563414
2025-09-17 21:40:00+00:00,64.34950460813707
2025-09-17 21:45:00+00:00,146.74146312203084
2025-09-17 21:50:00+00:00,326.27269523686846
2025-09-17 21:55:00+00:00,262.4072920871258
2025-09-17 22:00:00+00:00,360.6573593686335
2025-09-17 22:05:00+00:00,503.341778250513
2025-09-17 22:10:00+00:00,540.1148363843677
2025-09-17 22:15:00+00:00,736.7489597033127
2025-09-17 22:20:00+00:00,478.9406450642564
2025-09-17 22:25:00+00:00,359.8253895945818
2025-09-17 22:30:00+00:00,395.7176104181999
2025-09-17 22:35:00+00:00,440.94426071460475
2025-09-17 22:40:00+00:00,561.2427300798881
2025-09-17 22:45:00+00:00,510.31553045542387
2025-09-17 22:50:00+00:00,474.98164167384675
2025-09-17 22:55:00+00:00,741.4621347241336
2025-09-17 23:00:00+00:00,626.1456552464224
2025-09-17 23:05:00+00:00,821.2001370119106
2025-09-17 23:10:00+00:00,890.0127174127992
2025-09-17 23:15:00+00:00,702.1920721295901
2025-09-17 23:20:00+00:00,487.69181948945334
2025-09-17 23:25:00+00:00,512.7814703010663
2025-09-17 23:30:00+00:00,400.0500723770674
2025-09-17 23:35:00+00:00,405.7048883344687
2025-09-17 23:40:00+00:00,216.5102424348006
2025-09-17 23:45:00+00:00,7.968330672738375
2025-09-17 23:50:00+00:00,138.47392609306553
2025-09-17 23:55:00+00:00,6.385009826044552
2025-09-18 00:00:00+00:00,124.99200129882956
2025-09-18 00:05:00+00:00,202.44945672019094
2025-09-18 00:10:00+00:00,367.96245653713413
2025-09-18 00:15:00+00:00,582.641906699544
2025-09-18 00:20:00+00:00,507.7465768548427
2025-09-18 00:25:00+00:00,474.9315466018452
2025-09-18 00:30:00+00:00,469.61350536497775
2025-09-18 00:35:00+00:00,288.8447010818054
2025-09-18 00:40:00+00:00,182.46104344415653
2025-09-18 00:45:00+00:00,174.81621244330017
2025-09-18 00:50:00+00:00,85.35486903348647
2025-09-18 00:55:00+00:00,254.0106351919094
2025-09-18 01:00:00+00:00,220.02930902995286
2025-09-18 01:05:00+00:00,104.2861895786773
2025-09-18 01:10:00+00:00,49.24792149649875
2025-09-18 01:15:00+00:00,160.3425613833533
2025-09-18 01:20:00+00:00,166.263977312934
2025-09-18 01:25:00+00:00,310.2338793965755
2025-09-18 01:30:00+00:00,276.096608261083
2025-09-18 01:35:00+00:00,293.0790169469692
2025-09-18 01:40:00+00:00,329.76342748814204
2025-09-18 01:45:00+00:00,400.009324443643
2025-09-18 01:50:00+00:00,240.6622617910616
2025-09-18 01:55:00+00:00,191.52455852007552
2025-09-18 02:00:00+00:00,248.6614335654158
2025-09-18 02:05:00+00:00,280.3825440644432
2025-09-18 02:10:00+00:00,30.578527228732128
2025-09-18 02:15:00+00:00,79.02076257522276
2025-09-18 02:20:00+00:00,59.23788010740827
2025-09-18 02:25:00+00:00,75.06830095332407
2025-09-18 02:30:00+00:00,137.28264631167985
2025-09-18 02:35:00+00:00,111.19011995157052
2025-09-18 02:40:00+00:00,9.73921271553263
2025-09-18 02:45:00+00:00,75.14866509432613
2025-09-18 02:50:00+00:00,127.67174339239136
2025-09-18 02:55:00+00:00,69.58927306337864
2025-09-18 03:00:00+00:00,182.67126156191807
2025-09-18 03:05:00+00:00,349.8567423896602
2025-09-18 03:10:00+00:00,561.189025249143
2025-09-18 03:15:00+00:00,815.1695372659306
2025-09-18 03:20:00+00:00,952.2779804637685
2025-09-18 03:25:00+00:00,1001.5064333316986
2025-09-18 03:30:00+00:00,1144.6324666313012
2025-09-18 03:35:00+00:00,1064.7915634969104
2025-09-18 03:40:00+00:00,1242.8569437101542
2025-09-18 03:45:00+00:00,1044.276253403994
2025-09-18 03:50:00+00:00,1025.4173637047934
2025-09-18 03:55:00+00:00,960.6085315670935
2025-09-18 04:00:00+00:00,657.3048045329051
2025-09-18 04:05:00+00:00,664.844084069904
2025-09-18 04:10:00+00:00,560.4502242673188
2025-09-18 04:15:00+00:00,440.55977792640624
2025-09-18 04:20:00+00:00,390.125031413525
2025-09-18 04:25:00+00:00,52.01955796216498
2025-09-18 04:30:00+00:00,114.08379860610876
2025-09-18 04:35:00+00:00,221.64491893380182
2025-09-18 04:40:00+00:00,276.2526799800253
2025-09-18 04:45:00+00:00,199.24772625452897
2025-09-18 04:50:00+00:00,112.63276475582097
2025-09-18 04:55:00+00:00,141.50194560547243
2025-09-18 05:00:00+00:00,82.38693276615231
2025-09-18 05:05:00+00:00,148.48940864717588
2025-09-18 05:10:00+00:00,161.97529647914052
2025-09-18 05:15:00+00:00,211.76664434740087
2025-09-18 05:20:00+00:00,308.08817804872524
2025-09-18 05:25:00+00:00,375.9935157293512
2025-09-18 05:30:00+00:00,394.7660674621293
2025-09-18 05:35:00+00:00,331.71060917283467
2025-09-18 05:40:00+00:00,285.1121273008612
2025-09-18 05:45:00+00:00,226.07752426322259
2025-09-18 05:50:00+00:00,226.3096374962479
2025-09-18 05:55:00+00:00,365.3915130019741
